X,Y,Operator,Opref,Sitengr,Antennaht,Transtype,Freqband,Anttype,Powerdbw,Maxpwrdbw,Maxpwrdbm,Sitelat,Sitelng,pcd_sector,geo_code
547985.7022,306038.6328,Three,PE0258,TF4787006078,25,UMTS,2100,Sectored,25.65,,65,52.63193,0.1852,PE140,12
543545.1641,306210.6783,Three,PE0396,TF4343006250,19.35,UMTS,2100,Sectored,25.75,,65,52.634667,0.119711,PE140,12
547985.7022,306038.6328,T-Mobile,68269,TF4787006078,16,GSM,1800,SECTOR,30,32,,52.63193,0.1852,PE140,12
547985.7022,306038.6328,T-Mobile,68269,TF4787006078,16,GSM,1800,SECTOR,30,32,,52.63193,0.1852,PE140,12
547985.7022,306038.6328,T-Mobile,68269,TF4787006078,16,GSM,1800,SECTOR,30,32,,52.63193,0.1852,PE140,12
543545.1641,306210.6783,T-Mobile,96228,TF4343006250,15,GSM,1800,SECTOR,26,32,,52.634667,0.119711,PE140,12
543545.1641,306210.6783,T-Mobile,96228,TF4343006250,15,GSM,1800,SECTOR,26,32,,52.634667,0.119711,PE140,12
543545.1641,306210.6783,T-Mobile,96228,TF4343006250,15,GSM,1800,SECTOR,26,32,,52.634667,0.119711,PE140,12
539820.6178,298649.8082,O2,943,TL3970698690,29,GSM,900,Sectored,23.3,32,,52.567712,0.061521,PE150,12
539714.5932,291058.905,Orange,CAM0117,TL3960091100,26,GSM,1800,SECTOR,25.6,32,,52.499542,0.056768,PE150,12
533393.7936,292119.1426,Three,PE0257,TL3328092160,15.3,UMTS,2100,Sectored,17.79,,65,52.510649,-0.035861,PE150,12
543163.0231,297423.6405,Three,PE0271,TL4304897464,16,UMTS,2100,Sectored,25.65,,65,52.555828,0.110271,PE150,12
541954.856,291949.0444,Three,PE0295,TL4184091990,15.35,UMTS,2100,Sectored,25.65,,65,52.506961,0.090126,PE150,12
549915.8528,292529.0975,Three,PE0322,TL4980092570,15,UMTS,2100,Sectored,17.89,,65,52.510043,0.207592,PE150,12
533393.7936,292119.1426,T-Mobile,68262,TL3328092160,16,GSM,1800,SECTOR,30,32,,52.510649,-0.035861,PE150,12
533393.7936,292119.1426,T-Mobile,68262,TL3328092160,16,GSM,1800,SECTOR,30,32,,52.510649,-0.035861,PE150,12
533393.7936,292119.1426,T-Mobile,68262,TL3328092160,16,GSM,1800,SECTOR,30,32,,52.510649,-0.035861,PE150,12
543163.0231,297423.6405,T-Mobile,68489,TL4304897464,16,GSM,1800,SECTOR,30,32,,52.555828,0.110271,PE150,12
543163.0231,297423.6405,T-Mobile,68489,TL4304897464,16,GSM,1800,SECTOR,30,32,,52.555828,0.110271,PE150,12
543163.0231,297423.6405,T-Mobile,68489,TL4304897464,16,GSM,1800,SECTOR,30,32,,52.555828,0.110271,PE150,12
549915.8528,292529.0975,T-Mobile,96376,TL4980092570,15,GSM,1800,SECTOR,26,32,,52.510043,0.207592,PE150,12
549915.8528,292529.0975,T-Mobile,96376,TL4980092570,15,GSM,1800,SECTOR,26,32,,52.510043,0.207592,PE150,12
549915.8528,292529.0975,T-Mobile,96376,TL4980092570,15,GSM,1800,SECTOR,26,32,,52.510043,0.207592,PE150,12
541954.856,291949.0444,T-Mobile,98971,TL4184091990,16,GSM,1800,SECTOR,30,32,,52.506961,0.090126,PE150,12
541954.856,291949.0444,T-Mobile,98971,TL4184091990,16,GSM,1800,SECTOR,30,32,,52.506961,0.090126,PE150,12
541954.856,291949.0444,T-Mobile,98971,TL4184091990,16,GSM,1800,SECTOR,30,32,,52.506961,0.090126,PE150,12
535804.1136,292999.1676,Vodafone,270,TL3569093040,42,GSM,900,Macro,26.5,32,,52.517961,-0.000009,PE150,12
535804.1136,292999.1676,Vodafone,270,TL3569093040,42,GSM,900,Macro,26.5,32,,52.517961,-0.000009,PE150,12
535804.1136,292999.1676,Vodafone,270,TL3569093040,42,GSM,900,Macro,26.5,32,,52.517961,-0.000009,PE150,12
541665.8383,296790.5744,O2,7162,TL4155196831,16,GSM,900,Sectored,25.5,32,,52.550532,0.087933,PE158,12
541665.8383,296790.5744,O2,7162,TL4155196831,16,GSM,1800,Sectored,28,32,,52.550532,0.087933,PE158,12
541665.8383,296790.5744,O2,7162,TL4155196831,16,UMTS,2100,Pico,28,,65,52.550532,0.087933,PE158,12
541034.7837,297269.6854,O2,46991,TL4092097310,12.32,UMTS,2100,Sectored,31,,65,52.555,0.078836,PE158,12
541804.8762,298419.8494,Orange,CAM7055,TL4169098460,10,GSM,1800,OMNI,22.2,32,,52.565133,0.090678,PE158,12
541704.8431,296788.5866,Three,PE0083,TL4159096829,12,UMTS,2100,Sectored,26.56,,65,52.550504,0.088507,PE158,12
541034.7837,297269.6854,Vodafone,75362,TL4092097310,12,UMTS,2100,Macro,28.9,,65,52.555,0.078836,PE158,12
541034.7837,297269.6854,Vodafone,75362,TL4092097310,12,UMTS,2100,Macro,28.9,,65,52.555,0.078836,PE158,12
541034.7837,297269.6854,Vodafone,75362,TL4092097310,12,UMTS,2100,Macro,28.9,,65,52.555,0.078836,PE158,12
541614.878,296009.4819,Orange,CAM0014,TL4150096050,20,GSM,1800,SECTOR,27.5,32,,52.543528,0.086849,PE159,12
541614.878,296009.4819,Orange,CAM0014,TL4150096050,20,UMTS,2100,SECTOR,27.3,,65,52.543528,0.086849,PE159,12
540874.7294,296489.5813,Orange,CAM0122,TL4076096530,25,GSM,1800,SECTOR,27.6,32,,52.548033,0.076146,PE159,12
540874.7294,296489.5813,Orange,CAM0122,TL4076096530,25,UMTS,2100,SECTOR,28.4,,65,52.548033,0.076146,PE159,12
540734.7672,296389.6072,Three,PE0337,TL4062096430,31.5,UMTS,2100,Sectored,25.75,,65,52.547171,0.074041,PE159,12
542176.8907,295220.4348,Three,PE0378,TL4206295261,16,UMTS,2100,Sectored,25.65,,65,52.536293,0.094793,PE159,12
542176.8907,295220.4348,T-Mobile,90663,TL4206295261,16,GSM,1800,SECTOR,27,32,,52.536293,0.094793,PE159,12
542176.8907,295220.4348,T-Mobile,90663,TL4206295261,16,GSM,1800,SECTOR,27,32,,52.536293,0.094793,PE159,12
542176.8907,295220.4348,T-Mobile,90663,TL4206295261,16,GSM,1800,SECTOR,27,32,,52.536293,0.094793,PE159,12
540734.7672,296389.6072,T-Mobile,96293,TL4062096430,32,GSM,1800,SECTOR,26,32,,52.547171,0.074041,PE159,12
540734.7672,296389.6072,T-Mobile,96293,TL4062096430,32,GSM,1800,SECTOR,26,32,,52.547171,0.074041,PE159,12
540734.7672,296389.6072,T-Mobile,96293,TL4062096430,32,GSM,1800,SECTOR,26,32,,52.547171,0.074041,PE159,12
541684.8537,296569.6168,Vodafone,4400,TL4157096610,15,GSM,900,Macro,25.3,32,,52.548542,0.088119,PE159,12
541684.8537,296569.6168,Vodafone,4400,TL4157096610,15,GSM,900,Macro,25.3,32,,52.548542,0.088119,PE159,12
541684.8537,296569.6168,Vodafone,4400,TL4157096610,15,GSM,900,Macro,25.3,32,,52.548542,0.088119,PE159,12
541684.8537,296569.6168,Vodafone,4400,TL4157096610,15,UMTS,2100,Macro,29.4,,65,52.548542,0.088119,PE159,12
541684.8537,296569.6168,Vodafone,4400,TL4157096610,15,UMTS,2100,Macro,29.4,,65,52.548542,0.088119,PE159,12
541684.8537,296569.6168,Vodafone,4400,TL4157096610,15,UMTS,2100,Macro,29.4,,65,52.548542,0.088119,PE159,12
538784.4342,286100.419,O2,3920,TL3867086142,18.5,GSM,900,Sectored,19.69,32,,52.455231,0.041012,PE166,12
539614.5713,285458.3315,Orange,CAM0026,TL3950085500,15,GSM,1800,SECTOR,27.4,32,,52.449251,0.052952,PE166,12
538784.4338,286088.398,Three,PE0327,TL3867086130,24.95,UMTS,2100,Sectored,17.89,,65,52.455123,0.041007,PE166,12
538784.4338,286088.398,T-Mobile,96346,TL3867086130,30,GSM,1800,SECTOR,26,32,,52.455123,0.041007,PE166,12
538784.4338,286088.398,T-Mobile,96346,TL3867086130,30,GSM,1800,SECTOR,26,32,,52.455123,0.041007,PE166,12
538784.4338,286088.398,T-Mobile,96346,TL3867086130,30,GSM,1800,SECTOR,26,32,,52.455123,0.041007,PE166,12
539592.521,285370.3297,Vodafone,4444,TL3947885412,18.7,GSM,900,Macro,26.2,32,,52.448466,0.052591,PE166,12
539592.521,285370.3297,Vodafone,4444,TL3947885412,18.7,GSM,900,Macro,26.2,32,,52.448466,0.052591,PE166,12
539592.521,285370.3297,Vodafone,4444,TL3947885412,18.7,GSM,900,Macro,26.2,32,,52.448466,0.052591,PE166,12
518838.8727,260549.4407,O2,36770,TL1872760594,22.2,GSM,900,Sectored,25.5,32,,52.230329,-0.26139,PE191,12
518838.8727,260549.4407,O2,36770,TL1872760594,22.2,GSM,1800,Sectored,31,32,,52.230329,-0.26139,PE191,12
518838.8727,260549.4407,O2,36770,TL1872760594,22.2,UMTS,2100,Sectored,28,,65,52.230329,-0.26139,PE191,12
519561.9032,260755.4629,Orange,CAM0030,TL1945060800,9.5,GSM,1800,SECTOR,28.5,32,,52.232024,-0.250736,PE191,12
518701.7976,260455.4596,Orange,CAM7052,TL1859060500,6.7,GSM,1800,MICROCELL,15.5,32,,52.229514,-0.263429,PE191,12
518428.7874,260213.454,Three,PE0045,TL1831760258,13,UMTS,2100,Sectored,18.4,,65,52.227398,-0.267509,PE191,12
518370.766,260339.4844,Vodafone,42053,TL1825960384,14,GSM,900,Macro,24.8,32,,52.228543,-0.268314,PE191,12
518370.766,260339.4844,Vodafone,42053,TL1825960384,15.9,GSM,900,Macro,24.8,32,,52.228543,-0.268314,PE191,12
518370.766,260339.4844,Vodafone,42053,TL1825960384,14.7,GSM,900,Macro,24.8,32,,52.228543,-0.268314,PE191,12
518370.766,260339.4844,Vodafone,42053,TL1825960384,14,UMTS,2100,Macro,28.2,,65,52.228543,-0.268314,PE191,12
518370.766,260339.4844,Vodafone,42053,TL1825960384,15.9,UMTS,2100,Macro,28.1,,65,52.228543,-0.268314,PE191,12
518370.766,260339.4844,Vodafone,42053,TL1825960384,14.7,UMTS,2100,Macro,26.5,,65,52.228543,-0.268314,PE191,12
519323.8871,259312.2928,O2,38078,TL1921259357,14,UMTS,2100,Sectored,29.3,,65,52.219107,-0.254728,PE192,12
518421.805,260205.3861,Orange,CAM0067,TL1831060250,14.1,GSM,1800,SECTOR,27.1,32,,52.227327,-0.267614,PE192,12
518421.805,260205.3861,Orange,CAM0067,TL1831060250,14.1,UMTS,2100,SECTOR,27.4,,65,52.227327,-0.267614,PE192,12
518432.7813,259131.3393,Three,PE0375,TL1832159176,14.3,UMTS,2100,Sectored,17.89,,65,52.217673,-0.267829,PE192,12
518438.7776,259129.257,T-Mobile,91717,TL1832759174,15,GSM,1800,SECTOR,27,32,,52.217653,-0.267742,PE192,12
518438.7776,259129.257,T-Mobile,91717,TL1832759174,15,GSM,1800,SECTOR,27,32,,52.217653,-0.267742,PE192,12
518438.7776,259129.257,T-Mobile,91717,TL1832759174,15,GSM,1800,SECTOR,27,32,,52.217653,-0.267742,PE192,12
519323.8871,259312.2928,Vodafone,59821,TL1921259357,13.6,UMTS,2100,Macro,29,,65,52.219107,-0.254728,PE192,12
519323.8871,259312.2928,Vodafone,59821,TL1921259357,13.6,UMTS,2100,Macro,29,,65,52.219107,-0.254728,PE192,12
519323.8871,259312.2928,Vodafone,59821,TL1921259357,13.6,UMTS,2100,Macro,29,,65,52.219107,-0.254728,PE192,12
518472.8303,268051.3286,O2,2610,TL1836168095,16.5,GSM,900,Sectored,24.5,32,,52.297821,-0.264116,PE195,12
524112.5326,267156.2316,Orange,CAM0001,TL2400067200,14,GSM,1800,SECTOR,27.5,32,,52.288534,-0.181788,PE195,12
524112.5326,267156.2316,Orange,CAM0001,TL2400067200,14,UMTS,2100,SECTOR,29.3,,65,52.288534,-0.181788,PE195,12
518931.8715,267566.2546,Orange,CAM0170,TL1882067610,17,GSM,1800,SECTOR,28.3,32,,52.293363,-0.257559,PE195,12
518931.8715,267566.2546,Orange,CAM0170,TL1882067610,17,UMTS,2100,SECTOR,29.6,,65,52.293363,-0.257559,PE195,12
511857.0156,269401.5139,Three,PE0320,TL1174669445,26.5,UMTS,2100,Sectored,17.89,,65,52.31134,-0.360639,PE195,12
511455.9714,267566.2801,Three,PE0367,TL1134567610,16,UMTS,2100,Sectored,17.79,,65,52.294929,-0.367126,PE195,12
518966.8984,267565.3171,Three,PE0373,TL1885567609,15.3,UMTS,2100,Sectored,25.65,,65,52.293347,-0.257046,PE195,12
518966.8984,267565.3171,T-Mobile,91758,TL1885567609,16,GSM,1800,SECTOR,31,32,,52.293347,-0.257046,PE195,12
518966.8984,267565.3171,T-Mobile,91758,TL1885567609,16,GSM,1800,SECTOR,31,32,,52.293347,-0.257046,PE195,12
518966.8984,267565.3171,T-Mobile,91758,TL1885567609,16,GSM,1800,SECTOR,31,32,,52.293347,-0.257046,PE195,12
511455.9714,267566.2801,T-Mobile,91828,TL1134567610,16,GSM,1800,SECTOR,30,32,,52.294929,-0.367126,PE195,12
511455.9714,267566.2801,T-Mobile,91828,TL1134567610,16,GSM,1800,SECTOR,31,32,,52.294929,-0.367126,PE195,12
511857.0156,269401.5139,T-Mobile,96382,TL1174669445,26.5,GSM,1800,SECTOR,26,32,,52.31134,-0.360639,PE195,12
511857.0156,269401.5139,T-Mobile,96382,TL1174669445,26.5,GSM,1800,SECTOR,26,32,,52.31134,-0.360639,PE195,12
511857.0156,269401.5139,T-Mobile,96382,TL1174669445,26.5,GSM,1800,SECTOR,26,32,,52.31134,-0.360639,PE195,12
517534.6778,265113.0092,T-Mobile,96420,TL1742365157,19,GSM,1800,SECTOR,30,32,,52.271618,-0.27889,PE195,12
517534.6778,265113.0092,T-Mobile,96420,TL1742365157,19,GSM,1800,SECTOR,30,32,,52.271618,-0.27889,PE195,12
517534.6778,265113.0092,T-Mobile,96420,TL1742365157,19,GSM,1800,SECTOR,31,32,,52.271618,-0.27889,PE195,12
517541.7075,265115.9583,Vodafone,1887,TL1743065160,21,GSM,900,Macro,26.9,32,,52.271643,-0.278786,PE195,12
517541.7075,265115.9583,Vodafone,1887,TL1743065160,21,GSM,900,Macro,26.9,32,,52.271643,-0.278786,PE195,12
517541.7075,265115.9583,Vodafone,1887,TL1743065160,21,GSM,900,Macro,26.9,32,,52.271643,-0.278786,PE195,12
520042.0108,266916.1524,Vodafone,30288,TL1993066960,18,GSM,900,Macro,25.7,32,,52.28728,-0.241521,PE195,12
520042.0108,266916.1524,Vodafone,30288,TL1993066960,18,GSM,900,Macro,25.7,32,,52.28728,-0.241521,PE195,12
520042.0108,266916.1524,Vodafone,30288,TL1993066960,18,GSM,900,Macro,25.7,32,,52.28728,-0.241521,PE195,12
520042.0108,266916.1524,Vodafone,30288,TL1993066960,18,UMTS,2100,Macro,28.4,,65,52.28728,-0.241521,PE195,12
520042.0108,266916.1524,Vodafone,30288,TL1993066960,18,UMTS,2100,Macro,28.4,,65,52.28728,-0.241521,PE195,12
520042.0108,266916.1524,Vodafone,30288,TL1993066960,18,UMTS,2100,Macro,28.4,,65,52.28728,-0.241521,PE195,12
524834.6063,262468.6076,O2,258,TL2472262513,18.6,GSM,900,Sectored,24.3,32,,52.246249,-0.17294,PE196,12
520066.0155,261404.5291,O2,34572,TL1995461449,19.5,GSM,900,Microcell,22.85,32,,52.237747,-0.243128,PE196,12
520066.0155,261404.5291,O2,34572,TL1995461449,19.75,UMTS,2100,Sectored,28.39,,65,52.237747,-0.243128,PE196,12
528613.0724,261755.5822,Orange,CAM0046,TL2850061800,15,GSM,1800,SECTOR,28.6,32,,52.238973,-0.117899,PE196,12
518611.8191,261855.5649,Orange,CAM0066,TL1850061900,26,GSM,1800,SECTOR,25.1,32,,52.242115,-0.264255,PE196,12
518611.8191,261855.5649,Orange,CAM0066,TL1850061900,26,UMTS,2100,SECTOR,28.3,,65,52.242115,-0.264255,PE196,12
524662.5504,260155.3996,Orange,CAM0072,TL2455060200,14.1,GSM,1800,SECTOR,25.7,32,,52.225502,-0.176311,PE196,12
520131.9841,257405.0721,Orange,CAM0101,TL2002057450,26,GSM,1800,SECTOR,26.8,32,,52.201793,-0.243581,PE196,12
520131.9841,257405.0721,Orange,CAM0101,TL2002057450,26,UMTS,2100,SECTOR,27.9,,65,52.201793,-0.243581,PE196,12
521712.2298,264955.9725,Orange,CAM0102,TL2160065000,15,GSM,1800,SECTOR,27.6,32,,52.269299,-0.217754,PE196,12
521712.2298,264955.9725,Orange,CAM0102,TL2160065000,15,UMTS,2100,SECTOR,29.2,,65,52.269299,-0.217754,PE196,12
518511.8291,263175.7555,Orange,CAM0186,TL1840063220,20,GSM,1800,SECTOR,28.2,32,,52.254,-0.265256,PE196,12
518511.8291,263175.7555,Orange,CAM0186,TL1840063220,20,UMTS,2100,SECTOR,29.5,,65,52.254,-0.265256,PE196,12
520062.0025,261375.6095,Orange,CAM0188,TL1995061420,19,GSM,1800,SECTOR,27,32,,52.237488,-0.243197,PE196,12
520062.0025,261375.6095,Orange,CAM0188,TL1995061420,19,UMTS,2100,SECTOR,28,,65,52.237488,-0.243197,PE196,12
518959.8935,264079.8801,Three,PE0043,TL1884864124,25,UMTS,2100,Sectored,26.56,,65,52.262028,-0.258377,PE196,12
520140.9613,257407.0701,Three,PE0363,TL2002957452,30,UMTS,2100,Sectored,17.89,,65,52.201809,-0.243449,PE196,12
524673.5769,260059.414,Three,PE0368,TL2456160104,14.5,UMTS,2100,Sectored,25.75,,65,52.224637,-0.176185,PE196,12
524661.602,260046.426,T-Mobile,91821,TL2454960091,15,GSM,1800,SECTOR,30,32,,52.224523,-0.176365,PE196,12
524661.602,260046.426,T-Mobile,91821,TL2454960091,15,GSM,1800,SECTOR,30,32,,52.224523,-0.176365,PE196,12
524661.602,260046.426,T-Mobile,91821,TL2454960091,15,GSM,1800,SECTOR,30,32,,52.224523,-0.176365,PE196,12
520111.9961,257324.1309,T-Mobile,94681,TL2000057369,30,GSM,1800,SECTOR,26,32,,52.20107,-0.243902,PE196,12
520111.9961,257324.1309,T-Mobile,94681,TL2000057369,30,GSM,1800,SECTOR,26,32,,52.20107,-0.243902,PE196,12
520111.9961,257324.1309,T-Mobile,94681,TL2000057369,30,GSM,1800,SECTOR,26,32,,52.20107,-0.243902,PE196,12
520067.9925,261438.5183,Vodafone,37147,TL1995661483,20,GSM,900,Macro,27.5,32,,52.238052,-0.243087,PE196,12
520067.9925,261438.5183,Vodafone,37147,TL1995661483,20,UMTS,2100,Macro,27.6,,65,52.238052,-0.243087,PE196,12
516493.5312,259371.365,O2,818,TL1638259416,21,GSM,900,Omni,24.5,32,,52.220243,-0.296119,PE198,12
517294.6488,258480.2131,O2,41010,TL1718358525,5,GSM,900,Sectored,16.99,32,,52.212065,-0.284706,PE198,12
516493.5312,259371.365,O2,818,TL1638259416,21,GSM,1800,Sectored,25,32,,52.220243,-0.296119,PE198,12
516493.5312,259371.365,O2,818,TL1638259416,21,UMTS,2100,Sectored,27.9,,65,52.220243,-0.296119,PE198,12
516611.5366,259105.2888,Orange,CAM0007,TL1650059150,21.2,GSM,1800,SECTOR,26.2,32,,52.217827,-0.294484,PE198,12
516493.5335,259368.3605,Three,PE0364,TL1638259413,16.65,UMTS,2100,Sectored,25.75,,65,52.220216,-0.29612,PE198,12
516411.5102,259255.2648,T-Mobile,94683,TL1630059300,17.5,GSM,1800,SECTOR,26,32,,52.219217,-0.297359,PE198,12
516411.5102,259255.2648,T-Mobile,94683,TL1630059300,17.5,GSM,1800,SECTOR,26,32,,52.219217,-0.297359,PE198,12
516411.5102,259255.2648,T-Mobile,94683,TL1630059300,17.5,GSM,1800,SECTOR,26,32,,52.219217,-0.297359,PE198,12
516501.5709,259375.3375,Vodafone,5943,TL1639059420,22.1,GSM,900,Macro,25.5,32,,52.220277,-0.296,PE198,12
516501.5709,259375.3375,Vodafone,5943,TL1639059420,22.1,GSM,900,Macro,25,32,,52.220277,-0.296,PE198,12
516501.5709,259375.3375,Vodafone,5943,TL1639059420,22.1,GSM,900,Macro,25.1,32,,52.220277,-0.296,PE198,12
516501.5709,259375.3375,Vodafone,5943,TL1639059420,22.1,GSM,1800,Macro,24,32,,52.220277,-0.296,PE198,12
516501.5709,259375.3375,Vodafone,5943,TL1639059420,22.1,GSM,1800,Macro,23.4,32,,52.220277,-0.296,PE198,12
516501.5709,259375.3375,Vodafone,5943,TL1639059420,18.7,UMTS,2100,Macro,28.4,,65,52.220277,-0.296,PE198,12
516501.5709,259375.3375,Vodafone,5943,TL1639059420,22.1,UMTS,2100,Macro,27.6,,65,52.220277,-0.296,PE198,12
516501.5709,259375.3375,Vodafone,5943,TL1639059420,22.1,UMTS,2100,Macro,27.6,,65,52.220277,-0.296,PE198,12
528567.1538,284732.2635,O2,3922,TL2845484774,16.5,GSM,900,Sectored,17.69,32,,52.445436,-0.109786,PE261,12
527913.0847,284358.164,Orange,CAM0018,TL2780084400,15,GSM,1800,SECTOR,28.6,32,,52.442228,-0.119547,PE261,12
527913.0847,284358.164,Orange,CAM0018,TL2780084400,15,UMTS,2100,SECTOR,29.5,,65,52.442228,-0.119547,PE261,12
527948.1029,284340.1554,Vodafone,4450,TL2783584382,12,GSM,900,Macro,21.2,32,,52.442058,-0.119039,PE261,12
531733.5273,273376.8912,Three,PE0390,TL3162073420,21.5,UMTS,2100,Sectored,18.7,,65,52.342655,-0.067689,PE273,12
531733.5273,273376.8912,T-Mobile,98978,TL3162073420,21,GSM,1800,SECTOR,30,32,,52.342655,-0.067689,PE273,12
531733.5273,273376.8912,T-Mobile,98978,TL3162073420,21,GSM,1800,SECTOR,26,32,,52.342655,-0.067689,PE273,12
531733.5273,273376.8912,T-Mobile,98978,TL3162073420,21,GSM,1800,SECTOR,26,32,,52.342655,-0.067689,PE273,12
531903.5184,272446.7699,Vodafone,600,TL3179072490,15,GSM,900,Macro,24.9,32,,52.334257,-0.06556,PE273,12
531903.5184,272446.7699,Vodafone,600,TL3179072490,15,GSM,900,Macro,24.9,32,,52.334257,-0.06556,PE273,12
531903.5184,272446.7699,Vodafone,600,TL3179072490,15,GSM,900,Macro,24.9,32,,52.334257,-0.06556,PE273,12
531903.5184,272446.7699,Vodafone,600,TL3179072490,15,UMTS,2100,Macro,29.1,,65,52.334257,-0.06556,PE273,12
531903.5184,272446.7699,Vodafone,600,TL3179072490,15,UMTS,2100,Macro,29.1,,65,52.334257,-0.06556,PE273,12
531903.5184,272446.7699,Vodafone,600,TL3179072490,15,UMTS,2100,Macro,29.1,,65,52.334257,-0.06556,PE273,12
535053.9137,271936.7678,Three,PE0371,TL3494071980,15.3,UMTS,2100,Sectored,25.65,,65,52.328909,-0.019558,PE274,12
535053.9137,271936.7678,T-Mobile,91779,TL3494071980,16,GSM,1800,SECTOR,30,32,,52.328909,-0.019558,PE274,12
535053.9137,271936.7678,T-Mobile,91779,TL3494071980,16,GSM,1800,SECTOR,30,32,,52.328909,-0.019558,PE274,12
535053.9137,271936.7678,T-Mobile,91779,TL3494071980,16,GSM,1800,SECTOR,30,32,,52.328909,-0.019558,PE274,12
532221.5543,272612.8774,O2,5113,TL3210872656,15.3,GSM,900,Sectored,23,32,,52.335673,-0.06083,PE275,12
532221.5543,272612.8774,O2,54415,TL3210872656,15.3,UMTS,900,Sectored,26,32,,52.335673,-0.06083,PE275,12
532221.5543,272612.8774,O2,5113,TL3210872656,15.3,GSM,1800,Sectored,27.5,32,,52.335673,-0.06083,PE275,12
531344.4423,272157.7357,O2,40950,TL3123172201,11.5,UMTS,2100,Sectored,30.5,,65,52.331794,-0.073873,PE275,12
532213.5805,272556.793,Orange,CAM0019,TL3210072600,20,GSM,1800,SECTOR,27.5,32,,52.335171,-0.060969,PE275,12
532213.5805,272556.793,Orange,CAM0019,TL3210072600,20,UMTS,2100,SECTOR,28.6,,65,52.335171,-0.060969,PE275,12
531284.4475,271698.7158,Three,PE0348,TL3117171742,15.8,UMTS,2100,Sectored,25.65,,65,52.327684,-0.074932,PE275,12
531284.4475,271698.7158,T-Mobile,96241,TL3117171742,14.5,GSM,1800,SECTOR,26,32,,52.327684,-0.074932,PE275,12
531284.4475,271698.7158,T-Mobile,96241,TL3117171742,14.5,GSM,1800,SECTOR,26,32,,52.327684,-0.074932,PE275,12
531284.4475,271698.7158,T-Mobile,96241,TL3117171742,14.5,GSM,1800,SECTOR,26,32,,52.327684,-0.074932,PE275,12
531330.4629,272157.8088,Vodafone,74809,TL3121772201,11.1,UMTS,2100,Macro,29.2,,65,52.331798,-0.074078,PE275,12
531330.4629,272157.8088,Vodafone,74809,TL3121772201,11.1,UMTS,2100,Macro,29.2,,65,52.331798,-0.074078,PE275,12
531330.4629,272157.8088,Vodafone,74809,TL3121772201,11.1,UMTS,2100,Macro,29.2,,65,52.331798,-0.074078,PE275,12
530113.3049,272606.8025,Orange,CAM0058,TL3000072650,20,GSM,1800,SECTOR,28.3,32,,52.336122,-0.091756,PE276,12
530113.3049,272606.8025,Orange,CAM0058,TL3000072650,20,UMTS,2100,SECTOR,28.6,,65,52.336122,-0.091756,PE276,12
529913.2853,272176.7225,Three,PE0167,TL2980072220,17,UMTS,2100,Sectored,26.56,,65,52.332305,-0.094856,PE276,12
512846.1417,274120.0908,O2,1041,TL1273574163,24,GSM,900,Sectored,24.3,32,,52.353541,-0.344554,PE280,12
510711.8633,269244.5202,O2,2666,TL1060169288,16.2,GSM,900,Sectored,24.5,32,,52.310161,-0.377481,PE280,12
514466.3205,266296.1689,O2,2667,TL1435566340,33,GSM,900,Sectored,24.5,32,,52.282897,-0.323436,PE280,12
509360.732,273707.0815,Orange,CAM0016,TL0925073750,20,GSM,1800,SECTOR,28.4,32,,52.350535,-0.395841,PE280,12
516261.5292,268956.4944,Orange,CAM0029,TL1615069000,16,GSM,1800,SECTOR,28.4,32,,52.306427,-0.296215,PE280,12
510720.8901,269246.5029,Orange,CAM0154,TL1061069290,20,GSM,1800,SECTOR,26,32,,52.310177,-0.377348,PE280,12
514421.3011,266466.163,Orange,CAM0179,TL1431066510,40,UMTS,2100,SECTOR,27.3,,65,52.284434,-0.324038,PE280,12
505390.234,275567.2757,Orange,CAM0180,TL0528075610,14,UMTS,2100,SECTOR,29.9,,65,52.368029,-0.453527,PE280,12
506530.3654,275590.2224,Three,PE0274,TL0642075633,13.6,UMTS,2100,Sectored,17.79,,65,52.368015,-0.436781,PE280,12
512851.1164,274117.0888,Three,PE0323,TL1274074160,18,UMTS,2100,Sectored,17.89,,65,52.353513,-0.344482,PE280,12
515511.5024,272006.8018,Three,PE0370,TL1540072050,17,UMTS,2100,Sectored,18.4,,65,52.333996,-0.306164,PE280,12
506530.3654,275590.2224,T-Mobile,68756,TL0642075633,14.3,GSM,1800,SECTOR,31,32,,52.368015,-0.436781,PE280,12
506530.3654,275590.2224,T-Mobile,68756,TL0642075633,14.3,GSM,1800,SECTOR,32,32,,52.368015,-0.436781,PE280,12
506530.3654,275590.2224,T-Mobile,68756,TL0642075633,14.3,GSM,1800,SECTOR,31,32,,52.368015,-0.436781,PE280,12
515511.5024,272006.8018,T-Mobile,91778,TL1540072050,16,GSM,1800,SECTOR,30,32,,52.333996,-0.306164,PE280,12
515511.5024,272006.8018,T-Mobile,91778,TL1540072050,16,GSM,1800,SECTOR,30,32,,52.333996,-0.306164,PE280,12
512851.1164,274117.0888,T-Mobile,96378,TL1274074160,18,GSM,1800,SECTOR,30,32,,52.353513,-0.344482,PE280,12
512851.1164,274117.0888,T-Mobile,96378,TL1274074160,18,GSM,1800,SECTOR,30,32,,52.353513,-0.344482,PE280,12
512851.1164,274117.0888,T-Mobile,96378,TL1274074160,18,GSM,1800,SECTOR,30,32,,52.353513,-0.344482,PE280,12
