Operator,Anttype,Freqband,area_coverage_2016,pcd_sector,area_coverage_2015,name,geo_code,area_coverage_2014,Transtype,Sitengr
T-Mobile,SECTOR,2100,0.0,B65,0.0,BirminghamDistrict,00CN,0.0,UMTS,SP0796288850
Vodafone,Macro,2100,100.0,B650,100.0,DudleyDistrict,00CS,100.0,UMTS,SO9830086900
T-Mobile,SECTOR,2100,100.0,B658,92.79403244,DudleyDistrict,00CS,100.0,UMTS,SO9593087957
T-Mobile,SECTOR,2100,100.0,B659,100.0,DudleyDistrict,00CS,100.0,UMTS,SO9700588006
Three,Sectored,2100,100.0,B66,100.0,BirminghamDistrict,00CN,100.0,UMTS,SP0793290282
Vodafone,Macro,2100,100.0,B661,100.0,SandwellDistrict,00CS,100.0,UMTS,SP0203689789
Vodafone,Macro,2100,100.0,B662,100.0,SandwellDistrict,00CS,100.0,UMTS,SP0340288569
Vodafone,Macro,2100,100.0,B663,100.0,SandwellDistrict,00CS,100.0,UMTS,SP0246088656
Vodafone,Macro,2100,100.0,B664,100.0,BirminghamDistrict,00CS,100.0,UMTS,SP0247087304
Vodafone,Macro,2100,0.0,B67,0.0,BirminghamDistrict,00CN,0.0,UMTS,SP0903389764
Vodafone,Macro,2100,100.0,B675,100.0,BirminghamDistrict,00CS,100.0,UMTS,SP0089385783
Orange,SECTOR,2100,100.0,B676,100.0,SandwellDistrict,00CS,100.0,UMTS,SP0153087830
Vodafone,Macro,2100,100.0,B677,100.0,SandwellDistrict,00CS,100.0,UMTS,SP0103388118
Three,Sectored,2100,0.0,B680,0.0,BirminghamDistrict,00CS,0.0,UMTS,SP0007685698
T-Mobile,SECTOR,2100,100.0,B688,100.0,SandwellDistrict,00CS,100.0,UMTS,SO9960687999
Three,Sectored,2100,100.0,B689,100.0,SandwellDistrict,00CS,100.0,UMTS,SP0003086949
Vodafone,Macro,2100,100.0,B691,100.0,SandwellDistrict,00CS,100.0,UMTS,SO9658089360
Vodafone,Macro,2100,100.0,B692,100.0,SandwellDistrict,00CS,100.0,UMTS,SO9817088760
Vodafone,Macro,2100,100.0,B693,100.0,SandwellDistrict,00CS,100.0,UMTS,SO9843390451
T-Mobile,SECTOR,2100,100.0,B694,100.0,SandwellDistrict,00CS,100.0,UMTS,SO9936989490
Vodafone,Macro,900,100.0,B700,100.0,SandwellDistrict,00CS,100.0,GSM,SO9913093410
Vodafone,Macro,2100,100.0,B706,100.0,SandwellDistrict,00CS,100.0,UMTS,SP0079690856
Vodafone,Macro,2100,100.0,B707,100.0,SandwellDistrict,00CS,100.0,UMTS,SO9930090100
T-Mobile,SECTOR,1800,100.0,B708,100.0,SandwellDistrict,00CS,100.0,GSM,SP0033591492
T-Mobile,SECTOR,2100,100.0,B709,100.0,SandwellDistrict,00CS,100.0,UMTS,SO9887390998
Vodafone,Macro,2100,100.0,B711,100.0,SandwellDistrict,00CS,100.0,UMTS,SP0000092670
Vodafone,Macro,2100,100.0,B712,100.0,SandwellDistrict,00CS,100.0,UMTS,SP0003093850
Vodafone,Macro,2100,100.0,B713,100.0,SandwellDistrict,00CS,100.0,UMTS,SP0238594460
T-Mobile,SECTOR,2100,100.0,B714,100.0,SandwellDistrict,00CS,100.0,UMTS,SP0149992927
Vodafone,Macro,2100,0.0,B721,0.0,BirminghamDistrict,00CN,0.0,UMTS,SP1180393303
Vodafone,Macro,2100,100.0,B735,0.0,BirminghamDistrict,00CN,87.33659583,UMTS,SP0967694394
Orange,SECTOR,2100,0.0,B736,0.0,BirminghamDistrict,00CN,0.0,UMTS,SP0840095300
Vodafone,Macro,2100,0.0,B74,0.0,BirminghamDistrict,00CN,0.0,UMTS,SP0804787855
Vodafone,Macro,2100,0.0,B742,0.0,BirminghamDistrict,00CN,0.0,UMTS,SP1014198941
T-Mobile,SECTOR,2100,0.0,B743,0.0,StaffordshireCounty,00CU,0.0,UMTS,SP0776098870
T-Mobile,SECTOR,2100,0.0,B744,0.0,StaffordshireCounty,00CN,0.0,UMTS,SP1031899214
Vodafone,Macro,2100,0.0,B75,0.0,BirminghamDistrict,00CN,0.0,UMTS,SP0944888989
Vodafone,Macro,2100,0.0,B755,0.0,StaffordshireCounty,00CN,0.0,UMTS,SP1205299100
Three,Sectored,2100,0.0,B756,0.0,BirminghamDistrict,00CN,0.0,UMTS,SP1349297025
Vodafone,Macro,2100,0.0,B757,0.0,BirminghamDistrict,44,0.0,UMTS,SP1545096600
Vodafone,Macro,2100,0.0,B760,0.0,WarwickshireCounty,44,0.0,UMTS,SP1911892789
Vodafone,Macro,2100,0.0,B761,0.0,BirminghamDistrict,00CN,0.0,UMTS,SP1360292165
T-Mobile,SECTOR,2100,0.0,B762,0.0,BirminghamDistrict,00CN,0.0,UMTS,SP1398994238
Vodafone,Macro,900,0.0,B769,0.0,WarwickshireCounty,44,0.0,GSM,SP1870095350
Three,Sectored,2100,0.0,B771,0.0,StaffordshireCounty,41,0.0,UMTS,SK2090001851
Three,Sectored,2100,100.0,B772,100.0,StaffordshireCounty,41,100.0,UMTS,SK2144202816
Vodafone,Macro,2100,100.0,B773,100.0,StaffordshireCounty,41,100.0,UMTS,SK2250004524
Vodafone,Macro,2100,0.0,B774,0.0,StaffordshireCounty,41,0.0,UMTS,SK2399003150
Vodafone,Macro,2100,100.0,B775,0.0,WarwickshireCounty,41,0.0,UMTS,SK2196101307
Vodafone,Macro,2100,0.0,B781,0.0,StaffordshireCounty,44,0.0,UMTS,SK2508802217
Vodafone,Macro,2100,0.0,B782,0.0,StaffordshireCounty,44,0.0,UMTS,SP1511598833
Vodafone,Macro,2100,0.0,B783,0.0,StaffordshireCounty,41,0.0,UMTS,SK1920001200
Three,Sectored,2100,0.0,B790,0.0,StaffordshireCounty,41,0.0,UMTS,SK2292404873
Vodafone,Macro,900,0.0,B797,0.0,StaffordshireCounty,41,0.0,GSM,SK2082504490
Orange,SECTOR,2100,0.0,B798,0.0,StaffordshireCounty,41,0.0,UMTS,SK1928005950
Orange,OMNI,2100,0.0,B799,0.0,StaffordshireCounty,41,0.0,UMTS,SK2091008130
Vodafone,Macro,2100,0.0,B807,0.0,WarwickshireCounty,44,0.0,UMTS,SP0691062905
Orange,SECTOR,2100,100.0,B81,100.0,BirminghamDistrict,00CN,100.0,UMTS,SP1009088710
Vodafone,Macro,2100,100.0,B82,100.0,BirminghamDistrict,00CN,100.0,UMTS,SP1041788743
Vodafone,Macro,2100,100.0,B83,100.0,BirminghamDistrict,00CN,100.0,UMTS,SP1021187421
T-Mobile,SECTOR,2100,100.0,B901,0.0,SolihullDistrict,47,100.0,UMTS,SP0890978473
Three,Sectored,2100,100.0,B902,100.0,SolihullDistrict,00CT,100.0,UMTS,SP1071578521
Vodafone,Micro,900,100.0,B903,100.0,SolihullDistrict,00CT,100.0,GSM,SP1201178849
Vodafone,Macro,2100,100.0,B904,0.0,SolihullDistrict,00CT,100.0,UMTS,SP1379376309
Vodafone,Macro,2100,100.0,B911,100.0,SolihullDistrict,00CT,100.0,UMTS,SP1390980850
Vodafone,Macro,2100,100.0,B912,0.0,SolihullDistrict,00CT,100.0,UMTS,SP1432480482
Vodafone,Macro,2100,100.0,B913,0.0,SolihullDistrict,00CT,100.0,UMTS,SP1537579565
Vodafone,Macro,900,0.0,B920,0.0,SolihullDistrict,00CT,0.0,GSM,SP2235079250
Vodafone,Macro,2100,100.0,B927,100.0,SolihullDistrict,00CT,100.0,UMTS,SP1222081100
Vodafone,Macro,2100,100.0,B928,100.0,SolihullDistrict,00CT,100.0,UMTS,SP1337482256
Vodafone,Macro,2100,100.0,B929,12.02144167,SolihullDistrict,00CT,100.0,UMTS,SP1534081900
Vodafone,Macro,900,0.0,B930,0.0,SolihullDistrict,00CT,0.0,GSM,SP1778775967
Vodafone,Macro,2100,0.0,B938,0.0,WarwickshireCounty,00CT,0.0,UMTS,SP1624074260
Vodafone,Macro,2100,100.0,B939,0.0,SolihullDistrict,00CT,100.0,UMTS,SP1582577165
Vodafone,Macro,2100,0.0,B94,0.0,BirminghamDistrict,00CN,0.0,UMTS,SP0917086456
Vodafone,Macro,2100,0.0,B945,0.0,SolihullDistrict,44,0.0,UMTS,SP0915069960
Vodafone,Macro,2100,0.0,B946,0.0,WarwickshireCounty,00CT,0.0,UMTS,SP1445075150
Vodafone,Macro,900,100.0,B95,100.0,BirminghamDistrict,00CN,100.0,GSM,SP1048587363
Vodafone,Macro,900,0.0,B955,0.0,WarwickshireCounty,44,0.0,GSM,SP1352066460
T-Mobile,SECTOR,1800,0.0,B956,0.0,WarwickshireCounty,44,0.0,GSM,SP1440064700
Vodafone,Macro,900,0.0,B966,0.0,WorcestershireCounty,47,0.0,GSM,SP0191561372
Vodafone,Macro,2100,100.0,B974,0.0,WorcestershireCounty,47,0.0,UMTS,SP0372566275
Vodafone,Macro,2100,0.0,B975,0.0,WorcestershireCounty,47,0.0,UMTS,SP0419564608
Vodafone,Macro,2100,0.0,B976,0.0,WorcestershireCounty,47,0.0,UMTS,SP0351567905
Vodafone,Macro,2100,100.0,B980,0.0,WorcestershireCounty,47,0.0,UMTS,SP0696066861
Vodafone,Macro,2100,100.0,B987,0.0,WorcestershireCounty,47,0.0,UMTS,SP0506065056
Vodafone,Macro,2100,100.0,B988,0.0,WorcestershireCounty,47,0.0,UMTS,SP0565867146
Vodafone,Macro,2100,0.0,B989,0.0,WorcestershireCounty,47,0.0,UMTS,SP0812468176
Vodafone,Macro,900,0.0,BA100,0.0,SomersetCounty,40,0.0,GSM,ST6985835626
Vodafone,Macro,2100,100.0,BA11,0.0,Wiltshire,00HA,0.0,UMTS,ST7522764562
Vodafone,Macro,2100,100.0,BA111,4.274874426,SomersetCounty,40,0.0,UMTS,ST7784048190
Vodafone,Macro,900,0.0,BA112,0.0,SomersetCounty,40,0.0,GSM,ST8267550887
,,,0.0,BA113,0.0,SomersetCounty,,0.0,,
Vodafone,Macro,2100,0.0,BA114,0.0,BathandNorthEastSomerset,40,0.0,UMTS,ST7717246945
Vodafone,Macro,900,0.0,BA115,0.0,SomersetCounty,40,0.0,GSM,ST7892745840
Vodafone,Macro,900,0.0,BA116,0.0,SomersetCounty,40,0.0,GSM,ST8030052255
Vodafone,Macro,2100,100.0,BA12,100.0,BathandNorthEastSomerset,00HA,0.0,UMTS,ST7466564802
Vodafone,Macro,900,0.0,BA120,0.0,Wiltshire,00HY,0.0,GSM,SU0108038470
Vodafone,Macro,900,0.0,BA126,0.0,SomersetCounty,00HY,0.0,GSM,ST8355232750
Vodafone,Macro,2100,0.0,BA127,0.0,SomersetCounty,00HY,0.0,UMTS,ST8635043760
Vodafone,Macro,2100,0.0,BA128,0.0,Wiltshire,00HY,0.0,UMTS,ST8626046260
Vodafone,Macro,2100,0.0,BA129,0.0,Wiltshire,00HY,0.0,UMTS,ST8762545205
Vodafone,Macro,2100,100.0,BA13,100.0,BathandNorthEastSomerset,00HA,0.0,UMTS,ST7273165925
,,,100.0,BA132,0.0,Wiltshire,,0.0,,
Vodafone,Macro,2100,96.53966785,BA133,0.0,Wiltshire,00HY,0.0,UMTS,ST8729051250
Vodafone,Macro,2100,0.0,BA134,0.0,SomersetCounty,00HY,0.0,UMTS,ST8654853050
,,,100.0,BA14,100.0,BathandNorthEastSomerset,,0.0,,
Vodafone,Macro,2100,100.0,BA140,0.0,Wiltshire,00HY,0.0,UMTS,ST8435056675
Vodafone,Macro,2100,0.0,BA146,0.0,Wiltshire,00HY,0.0,UMTS,ST8652055220
,,,100.0,BA147,0.0,Wiltshire,,0.0,,
Vodafone,Macro,2100,100.0,BA148,0.0,Wiltshire,00HY,0.0,UMTS,ST8582059575
T-Mobile,SECTOR,1800,0.0,BA149,0.0,Wiltshire,00HY,0.0,GSM,ST8330057063
Vodafone,Micro,900,100.0,BA15,80.66794052,BathandNorthEastSomerset,00HA,0.0,GSM,ST7499164894
Vodafone,Macro,900,100.0,BA151,0.0,BathandNorthEastSomerset,00HY,0.0,GSM,ST8314060900
Vodafone,Macro,900,0.0,BA152,0.0,BathandNorthEastSomerset,00HY,0.0,GSM,ST8085763855
Vodafone,Macro,2100,100.0,BA16,100.0,BathandNorthEastSomerset,00HA,0.0,UMTS,ST7557665900
Vodafone,Macro,2100,0.0,BA160,0.0,SomersetCounty,40,0.0,UMTS,ST4825336050
T-Mobile,SECTOR,1800,0.0,BA169,0.0,SomersetCounty,40,0.0,GSM,ST4650035687
Orange,SECTOR,2100,0.0,BA17,0.0,BathandNorthEastSomerset,00HA,0.0,UMTS,ST7868067060
Vodafone,Macro,900,0.0,BA18,0.0,SouthGloucestershire,00HA,0.0,GSM,ST7656069590
Vodafone,Macro,2100,0.0,BA19,0.0,BathandNorthEastSomerset,00HA,0.0,UMTS,ST7403167381
T-Mobile,SECTOR,1800,0.0,BA20,0.0,BathandNorthEastSomerset,00HA,0.0,GSM,ST6413860158
Vodafone,Macro,2100,100.0,BA201,0.0,SomersetCounty,40,0.0,UMTS,ST5549016365
Vodafone,Macro,2100,100.0,BA202,0.0,SomersetCounty,40,0.0,UMTS,ST5456815186
Vodafone,Macro,2100,100.0,BA21,100.0,BathandNorthEastSomerset,00HA,0.0,UMTS,ST7265664446
Vodafone,Macro,2100,46.91695135,BA213,0.0,SomersetCounty,40,0.0,UMTS,ST5507417085
,,,100.0,BA214,0.0,SomersetCounty,,0.0,,
Vodafone,Macro,2100,0.0,BA215,0.0,SomersetCounty,40,0.0,UMTS,ST5699517996
T-Mobile,SECTOR,1800,100.0,BA22,100.0,BathandNorthEastSomerset,00HA,0.0,GSM,ST7341062930
Vodafone,Macro,900,0.0,BA227,0.0,SomersetCounty,40,0.0,GSM,ST5871025466
Vodafone,Macro,900,0.0,BA228,0.0,SomersetCounty,40,0.0,GSM,ST5389025090
Vodafone,Macro,900,0.0,BA229,0.0,SomersetCounty,40,0.0,GSM,ST5279010825
T-Mobile,SECTOR,1800,100.0,BA23,100.0,BathandNorthEastSomerset,00HA,0.0,GSM,ST7385064819
Vodafone,Macro,2100,100.0,BA24,100.0,BathandNorthEastSomerset,00HA,0.0,UMTS,ST7458663770
Vodafone,Macro,2100,100.0,BA25,100.0,BathandNorthEastSomerset,00HA,0.0,UMTS,ST7562362578
Vodafone,Macro,2100,100.0,BA26,0.0,BathandNorthEastSomerset,00HA,0.0,UMTS,ST7694865483
Vodafone,Macro,900,0.0,BA27,0.0,BathandNorthEastSomerset,00HA,0.0,GSM,ST7873558100
Vodafone,Macro,2100,0.0,BA28,0.0,BathandNorthEastSomerset,00HA,0.0,UMTS,ST7089456974
Vodafone,Macro,900,0.0,BA29,0.0,BathandNorthEastSomerset,00HA,0.0,GSM,ST6967365992
Vodafone,Macro,2100,100.0,BA32,0.0,SomersetCounty,40,0.0,UMTS,ST6620052824
Vodafone,Micro,900,100.0,BA33,0.0,BathandNorthEastSomerset,00HA,0.0,GSM,ST6682054009
Vodafone,Macro,2100,0.0,BA34,0.0,BathandNorthEastSomerset,00HA,0.0,UMTS,ST6751253150
,,,0.0,BA35,0.0,SomersetCounty,,0.0,,
Vodafone,Macro,1800,0.0,BA44,0.0,SomersetCounty,40,0.0,GSM,ST5995039820
Vodafone,Macro,2100,100.0,BA45,0.0,SomersetCounty,40,0.0,UMTS,ST6202043560
Vodafone,Macro,2100,0.0,BA46,0.0,SomersetCounty,40,0.0,UMTS,ST6318039820
Orange,SECTOR,1800,0.0,BA51,0.0,SomersetCounty,40,0.0,GSM,ST4970049440
,,,0.0,BA52,0.0,SomersetCounty,,0.0,,
Vodafone,Macro,900,0.0,BA53,0.0,SomersetCounty,40,0.0,GSM,ST5643048820
T-Mobile,SECTOR,1800,0.0,BA68,0.0,SomersetCounty,40,0.0,GSM,ST5587638642
Vodafone,Macro,2100,0.0,BA69,0.0,SomersetCounty,40,0.0,UMTS,ST4850338025
Vodafone,Macro,900,0.0,BA77,0.0,SomersetCounty,40,0.0,GSM,ST5848031040
T-Mobile,SECTOR,1800,0.0,BA80,0.0,SomersetCounty,40,0.0,GSM,ST7036018900
Vodafone,Macro,900,0.0,BA98,0.0,SomersetCounty,40,0.0,GSM,ST6802827164
Three,Sectored,2100,0.0,BA99,0.0,SomersetCounty,40,0.0,UMTS,ST7132028746
Vodafone,Macro,2100,0.0,BB101,0.0,LancashireCounty,30,0.0,UMTS,SD8402433920
Vodafone,Macro,2100,100.0,BB102,0.0,LancashireCounty,30,0.0,UMTS,SD8666535095
Vodafone,Macro,2100,0.0,BB103,0.0,LancashireCounty,30,0.0,UMTS,SD8782136657
Vodafone,Macro,2100,0.0,BB104,0.0,LancashireCounty,30,0.0,UMTS,SD8489932622
Vodafone,Micro,900,100.0,BB11,100.0,BlackburnwithDarwen,00EX,0.0,GSM,SD6845128085
Vodafone,Macro,2100,,BB111,,,30,,UMTS,SD8382032710
Vodafone,Micro,900,0.0,BB112,0.0,LancashireCounty,30,0.0,GSM,SD8406732484
T-Mobile,SECTOR,1800,0.0,BB113,0.0,LancashireCounty,30,0.0,GSM,SD8323928280
Vodafone,Macro,900,100.0,BB114,0.0,LancashireCounty,30,0.0,GSM,SD8272332233
Vodafone,Macro,2100,0.0,BB115,0.0,LancashireCounty,30,0.0,UMTS,SD8204631438
Vodafone,Macro,2100,0.0,BB12,0.0,LancashireCounty,00EX,0.0,UMTS,SD7056126383
O2,Sectored,2100,0.0,BB120,0.0,LancashireCounty,30,0.0,UMTS,SD8302433115
Vodafone,Macro,2100,0.0,BB126,0.0,LancashireCounty,30,0.0,UMTS,SD8057732895
Vodafone,Macro,900,0.0,BB127,0.0,LancashireCounty,30,0.0,GSM,SD7770133561
Vodafone,Macro,2100,0.0,BB128,0.0,LancashireCounty,30,0.0,UMTS,SD7957734067
Vodafone,Macro,2100,0.0,BB129,0.0,LancashireCounty,30,0.0,UMTS,SD8258038440
Three,Sectored,2100,100.0,BB13,100.0,BlackburnwithDarwen,00EX,0.0,UMTS,SD6933928195
Vodafone,Macro,2100,74.00561387,BB14,0.0,BlackburnwithDarwen,30,0.0,UMTS,SD7085129000
Vodafone,Macro,2100,100.0,BB15,100.0,BlackburnwithDarwen,00EX,0.0,UMTS,SD6810228063
Vodafone,Macro,2100,100.0,BB16,100.0,BlackburnwithDarwen,00EX,0.0,UMTS,SD6825428504
,,,100.0,BB17,100.0,BlackburnwithDarwen,,0.0,,
Vodafone,Macro,2100,100.0,BB18,100.0,BlackburnwithDarwen,00EX,0.0,UMTS,SD6724929184
T-Mobile,SECTOR,1800,0.0,BB185,0.0,LancashireCounty,30,0.0,GSM,SD8808046170
Vodafone,Macro,2100,0.0,BB186,0.0,NorthYorkshireCounty,30,0.0,UMTS,SD8822447030
Vodafone,Macro,2100,0.0,BB19,0.0,LancashireCounty,30,0.0,UMTS,SD6847231574
Vodafone,Macro,1800,100.0,BB21,100.0,BlackburnwithDarwen,00EX,0.0,GSM,SD6793528257
,,,100.0,BB22,100.0,BlackburnwithDarwen,,0.0,,
Vodafone,Macro,2100,100.0,BB23,100.0,BlackburnwithDarwen,00EX,0.0,UMTS,SD6884926027
Vodafone,Macro,2100,100.0,BB24,100.0,BlackburnwithDarwen,00EX,0.0,UMTS,SD6778525895
Vodafone,Macro,900,0.0,BB25,0.0,LancashireCounty,00EX,0.0,GSM,SD6479024475
Vodafone,Macro,2100,100.0,BB26,100.0,BlackburnwithDarwen,00EX,0.0,UMTS,SD6662528490
Vodafone,Macro,900,0.0,BB27,0.0,BlackburnwithDarwen,30,0.0,GSM,SD6491029950
Vodafone,Macro,2100,100.0,BB30,0.0,BlackburnwithDarwen,00EX,0.0,UMTS,SD6918122875
Orange,SECTOR,2100,100.0,BB31,100.0,BlackburnwithDarwen,00EX,0.0,UMTS,SD6866022130
Vodafone,Macro,900,100.0,BB32,100.0,BlackburnwithDarwen,00EX,0.0,GSM,SD7031518358
Vodafone,Macro,2100,100.0,BB33,87.71838821,BlackburnwithDarwen,00EX,0.0,UMTS,SD6961522356
Vodafone,Macro,2100,0.0,BB44,0.0,LancashireCounty,30,0.0,UMTS,SD7871721030
Vodafone,Macro,2100,0.0,BB45,0.0,LancashireCounty,30,0.0,UMTS,SD7826323766
Vodafone,Macro,2100,0.0,BB46,0.0,LancashireCounty,30,0.0,UMTS,SD8042321400
O2,Sectored,2100,0.0,BB47,0.0,LancashireCounty,30,0.0,UMTS,SD8317721671
Vodafone,Macro,2100,0.0,BB48,0.0,LancashireCounty,30,0.0,UMTS,SD8063023470
Vodafone,Macro,2100,0.0,BB49,0.0,LancashireCounty,30,0.0,UMTS,SD8337024582
Vodafone,Macro,2100,100.0,BB50,100.0,LancashireCounty,30,0.0,UMTS,SD7519227374
Vodafone,Macro,2100,100.0,BB51,100.0,LancashireCounty,30,0.0,UMTS,SD7616028600
Vodafone,Macro,2100,0.0,BB52,0.0,LancashireCounty,30,0.0,UMTS,SD7579128070
Vodafone,Macro,2100,0.0,BB53,0.0,LancashireCounty,30,0.0,UMTS,SD7374827081
Orange,SECTOR,2100,0.0,BB54,0.0,LancashireCounty,30,0.0,UMTS,SD7530029450
Vodafone,Macro,2100,0.0,BB55,0.0,LancashireCounty,30,0.0,UMTS,SD7495330465
T-Mobile,SECTOR,1800,0.0,BB56,0.0,LancashireCounty,30,0.0,GSM,SD7579429320
Vodafone,Macro,900,0.0,BB67,0.0,LancashireCounty,30,0.0,GSM,SD7329732231
Vodafone,Macro,2100,0.0,BB68,0.0,BlackburnwithDarwen,30,0.0,UMTS,SD6972034135
Vodafone,Macro,2100,0.0,BB71,0.0,LancashireCounty,30,0.0,UMTS,SD7412540981
Vodafone,Macro,2100,0.0,BB72,0.0,LancashireCounty,30,0.0,UMTS,SD7326841559
Orange,OMNI,1800,0.0,BB73,0.0,LancashireCounty,30,0.0,GSM,SD7160047460
Vodafone,Macro,900,0.0,BB74,0.0,LancashireCounty,30,0.0,GSM,SD7943046740
Vodafone,Macro,900,0.0,BB79,0.0,LancashireCounty,30,0.0,GSM,SD7385536353
Vodafone,Macro,2100,100.0,BB80,0.0,LancashireCounty,30,0.0,UMTS,SD8923540090
,,,0.0,BB87,0.0,LancashireCounty,,0.0,,
Vodafone,Macro,2100,0.0,BB88,0.0,LancashireCounty,30,0.0,UMTS,SD8798239597
Vodafone,Macro,2100,0.0,BB89,0.0,LancashireCounty,30,0.0,UMTS,SD8862740086
T-Mobile,SECTOR,2100,100.0,BB90,0.0,LancashireCounty,30,0.0,UMTS,SD8608036045
T-Mobile,SECTOR,1800,100.0,BB95,0.0,LancashireCounty,30,0.0,GSM,SD8391536369
T-Mobile,SECTOR,1800,0.0,BB96,0.0,LancashireCounty,30,0.0,GSM,SD8557444360
T-Mobile,SECTOR,2100,100.0,BB97,100.0,LancashireCounty,30,0.0,UMTS,SD8622338490
Vodafone,Macro,2100,100.0,BB98,0.0,LancashireCounty,30,0.0,UMTS,SD8580838900
Vodafone,Macro,2100,0.0,BB99,0.0,LancashireCounty,30,0.0,UMTS,SD8610537774
Vodafone,Macro,2100,0.0,BD100,0.0,LeedsDistrict,00CX,0.0,UMTS,SE1881736092
Vodafone,Macro,900,100.0,BD108,100.0,BradfordDistrict,00CX,100.0,GSM,SE1690337046
Vodafone,Macro,2100,100.0,BD109,100.0,BradfordDistrict,00CX,100.0,UMTS,SE1799737164
Vodafone,Micro,900,0.0,BD11,0.0,LeedsDistrict,00CX,0.0,GSM,SE1630033150
T-Mobile,SECTOR,2100,0.0,BD111,0.0,LeedsDistrict,00DA,0.0,UMTS,SE2171028371
Three,Sectored,2100,0.0,BD112,0.0,KirkleesDistrict,00CZ,0.0,UMTS,SE2022628078
Vodafone,Macro,2100,100.0,BD12,0.0,BradfordDistrict,00CX,0.0,UMTS,SE1524733508
Vodafone,Macro,2100,100.0,BD120,0.0,BradfordDistrict,00CX,0.0,UMTS,SE1558028780
Vodafone,Macro,2100,0.0,BD127,0.0,BradfordDistrict,00CZ,0.0,UMTS,SE1852027440
Vodafone,Macro,2100,100.0,BD128,0.0,BradfordDistrict,00CX,0.0,UMTS,SE1475528075
Vodafone,Macro,2100,14.17638984,BD129,0.0,BradfordDistrict,00CX,0.0,UMTS,SE1533026870
Vodafone,Macro,2100,100.0,BD13,100.0,BradfordDistrict,00CX,100.0,UMTS,SE1588533850
Vodafone,Macro,2100,0.0,BD131,0.0,CalderdaleDistrict,00CX,0.0,UMTS,SE1042030120
T-Mobile,SECTOR,2100,100.0,BD132,100.0,CalderdaleDistrict,00CX,100.0,UMTS,SE0892029500
T-Mobile,SECTOR,2100,0.0,BD133,0.0,BradfordDistrict,00CX,0.0,UMTS,SE1181232845
Three,Sectored,2100,0.0,BD134,0.0,BradfordDistrict,00CX,0.0,UMTS,SE0720933446
Vodafone,Macro,2100,0.0,BD135,0.0,BradfordDistrict,00CX,0.0,UMTS,SE0710036290
Vodafone,Micro,900,100.0,BD14,0.0,BradfordDistrict,00CX,0.0,GSM,SE1625033375
Vodafone,Macro,2100,100.0,BD146,0.0,BradfordDistrict,00CX,0.0,UMTS,SE1273532060
Vodafone,Macro,2100,100.0,BD15,100.0,BradfordDistrict,00CX,100.0,UMTS,SE1623532693
Vodafone,Macro,2100,0.0,BD150,0.0,BradfordDistrict,00CX,0.0,UMTS,SE1014035810
T-Mobile,OMNI,2100,100.0,BD157,25.90369086,BradfordDistrict,00CX,100.0,UMTS,SE1203734170
O2,Sectored,2100,100.0,BD159,0.0,BradfordDistrict,00CX,0.0,UMTS,SE1091734636
Vodafone,Macro,2100,0.0,BD161,0.0,BradfordDistrict,00CX,0.0,UMTS,SE1115236800
Vodafone,Macro,2100,100.0,BD162,0.0,BradfordDistrict,00CX,0.0,UMTS,SE1065039195
Vodafone,Macro,2100,0.0,BD163,0.0,BradfordDistrict,00CX,0.0,UMTS,SE1287040320
,,,100.0,BD164,100.0,BradfordDistrict,,100.0,,
Orange,SECTOR,2100,0.0,BD175,0.0,BradfordDistrict,00CX,0.0,UMTS,SE1525038650
T-Mobile,SECTOR,2100,100.0,BD176,100.0,BradfordDistrict,00CX,100.0,UMTS,SE1558639643
Vodafone,Macro,2100,0.0,BD177,0.0,BradfordDistrict,00CX,0.0,UMTS,SE1692440056
Vodafone,Macro,2100,100.0,BD181,100.0,BradfordDistrict,00CX,100.0,UMTS,SE1531737700
Vodafone,Macro,2100,100.0,BD182,100.0,BradfordDistrict,00CX,100.0,UMTS,SE1516536377
Vodafone,Macro,2100,100.0,BD183,0.0,BradfordDistrict,00CX,100.0,UMTS,SE1462537485
Vodafone,Macro,2100,100.0,BD184,0.0,BradfordDistrict,00CX,0.0,UMTS,SE1360037580
Vodafone,Macro,2100,100.0,BD193,100.0,KirkleesDistrict,00CZ,100.0,UMTS,SE1868625458
Vodafone,Macro,2100,100.0,BD194,0.0,KirkleesDistrict,00CZ,0.0,UMTS,SE1880526065
Vodafone,Macro,2100,100.0,BD195,100.0,KirkleesDistrict,00CZ,100.0,UMTS,SE1951025110
T-Mobile,SECTOR,1800,0.0,BD196,0.0,KirkleesDistrict,00CY,0.0,GSM,SE1582025090
Vodafone,Macro,900,0.0,BD200,0.0,BradfordDistrict,00CX,0.0,GSM,SE0689044380
Orange,SECTOR,2100,0.0,BD205,0.0,BradfordDistrict,00CX,0.0,UMTS,SE0610044100
Vodafone,Macro,900,0.0,BD206,0.0,BradfordDistrict,00CX,0.0,GSM,SE0367444880
Vodafone,Macro,900,0.0,BD207,0.0,NorthYorkshireCounty,00CX,0.0,GSM,SE0142044890
,,,0.0,BD208,0.0,BradfordDistrict,,0.0,,
Vodafone,Macro,2100,0.0,BD209,0.0,NorthYorkshireCounty,00CX,0.0,UMTS,SE0362247566
Vodafone,Macro,900,100.0,BD21,100.0,BradfordDistrict,00CX,100.0,GSM,SE1580035150
Three,Sectored,2100,100.0,BD211,100.0,BradfordDistrict,00CX,100.0,UMTS,SE0563140858
